TIME,ECG
0,-94.24
0.001953252,-102.241
0.003906504,-109.993
0.005859756,-117.369
0.007813009,-124.31
0.009766261,-130.879
0.011719513,-137.007
0.013672765,-142.519
0.015626017,-147.348
0.017579269,-151.301
0.019532522,-154.617
0.021485774,-158.112
0.023439026,-161.54
0.025392278,-164.073
0.02734553,-164.15
0.029298782,-159.068
0.031252035,-148.79
0.033205287,-135.294
0.035158539,-121.787
0.037111791,-113.423
0.039065043,-112.174
0.041018295,-117.084
0.042971548,-125.417
0.0449248,-131.546
0.046878052,-131.237
0.048831304,-122.89
0.050784556,-106.928
0.052737808,-87.006
0.05469106,-68.385
0.056644313,-54.53
0.058597565,-47.126
0.060550817,-45.613
0.062504069,-45.905
0.064457321,-44.944
0.066410573,-41.053
0.068363826,-33.044
0.070317078,-23.03
0.07227033,-12.894
0.074223582,-3.08
0.076176834,5.506
0.078130086,13.733
0.080083339,23.187
0.082036591,33.4
0.083989843,43.539
0.085943095,52.333
0.087896347,56.692
0.089849599,56.463
0.091802852,54.678
0.093756104,55.008
0.095709356,64.238
0.097662608,85.577
0.09961586,115.121
0.101569112,146.383
0.103522364,168.676
0.105475617,174.087
0.107428869,163.357
0.109382121,141.181
0.111335373,115.95
0.113288625,95.473
0.115241877,81.866
0.11719513,74.386
0.119148382,71.268
0.121101634,70.371
0.123054886,71.593
0.125008138,76.679
0.12696139,86.19
0.128914643,100.576
0.130867895,119.619
0.132821147,139.844
0.134774399,158.504
0.136727651,172.658
0.138680903,179.01
0.140634156,179.018
0.142587408,174.599
0.14454066,167.973
0.146493912,162.619
0.148447164,158.151
0.150400416,153.817
0.152353668,149.838
0.154306921,145.794
0.156260173,142.818
0.158213425,141.853
0.160166677,142.413
0.162119929,143.833
0.164073181,145.502
0.166026434,147.017
0.167979686,148.37
0.169932938,149.606
0.17188619,150.502
0.173839442,150.871
0.175792694,150.785
0.177745947,150.482
0.179699199,150.163
0.181652451,149.909
0.183605703,149.682
0.185558955,149.38
0.187512207,148.991
0.18946546,148.553
0.191418712,148.062
0.193371964,147.488
0.195325216,146.786
0.197278468,145.919
0.19923172,144.891
0.201184972,143.735
0.203138225,142.479
0.205091477,141.133
0.207044729,139.701
0.208997981,138.181
0.210951233,136.573
0.212904485,134.888
0.214857738,133.132
0.21681099,131.31
0.218764242,129.421
0.220717494,127.463
0.222670746,125.432
0.224623998,123.326
0.226577251,121.147
0.228530503,118.899
0.230483755,116.57
0.232437007,114.135
0.234390259,111.567
0.236343511,108.836
0.238296764,105.942
0.240250016,102.912
0.242203268,99.768
0.24415652,96.53
0.246109772,93.216
0.248063024,89.828
0.250016276,86.408
0.251969529,83.039
0.253922781,79.714
0.255876033,76.35
0.257829285,72.866
0.259782537,69.166
0.261735789,65.288
0.263689042,61.444
0.265642294,57.733
0.267595546,54.091
0.269548798,50.598
0.27150205,47.454
0.273455302,44.868
0.275408555,43.139
0.277361807,42.258
0.279315059,41.779
0.281268311,41.47
0.283221563,41.402
0.285174815,41.474
0.287128068,41.431
0.28908132,40.941
0.291034572,39.409
0.292987824,36.545
0.294941076,32.62
0.296894328,27.633
0.29884758,21.212
0.300800833,13.192
0.302754085,3.649
0.304707337,-7.131
0.306660589,-18.455
0.308613841,-29.639
0.310567093,-40.393
0.312520346,-50.181
0.314473598,-58.073
0.31642685,-63.289
0.318380102,-65.412
0.320333354,-64.279
0.322286606,-60.085
0.324239859,-53.392
0.326193111,-44.691
0.328146363,-34.626
0.330099615,-24.338
0.332052867,-15.021
0.334006119,-7.502
0.335959372,-2.496
0.337912624,-0.561
0.339865876,-1.692
0.341819128,-5.8
0.34377238,-12.806
0.345725632,-21.945
0.347678884,-32.131
0.349632137,-42.653
0.351585389,-52.635
0.353538641,-61.714
0.355491893,-70.69
0.357445145,-79.244
0.359398397,-86.376
0.36135165,-90.871
0.363304902,-90.262
0.365258154,-85.097
0.367211406,-78.829
0.369164658,-74.872
0.37111791,-77.691
0.373071163,-87.638
0.375024415,-100.563
0.376977667,-113.075
0.378930919,-121.505
0.380884171,-125.107
0.382837423,-126.902
0.384790676,-128.745
0.386743928,-131.934
0.38869718,-136.881
0.390650432,-142.327
0.392603684,-147.72
0.394556936,-153.087
0.396510188,-158.265
0.398463441,-163.298
0.400416693,-168.106
0.402369945,-172.39
0.404323197,-176.007
0.406276449,-178.897
0.408229701,-180.91
0.410182954,-181.895
0.412136206,-181.765
0.414089458,-180.43
0.41604271,-177.82
0.417995962,-173.949
0.419949214,-168.828
0.421902467,-162.52
0.423855719,-155.253
0.425808971,-147.269
0.427762223,-138.809
0.429715475,-130.175
0.431668727,-121.581
0.43362198,-113.031
0.435575232,-104.427
0.437528484,-95.498
0.439481736,-85.78
0.441434988,-74.982
0.44338824,-62.932
0.445341492,-49.449
0.447294745,-34.681
0.449247997,-19.167
0.451201249,-3.732
0.453154501,10.326
0.455107753,21.382
0.457061005,28.079
0.459014258,29.199
0.46096751,24.172
0.462920762,13.543
0.464874014,-1.958
0.466827266,-21.116
0.468780518,-43.973
0.470733771,-72.266
0.472687023,-106.352
0.474640275,-145.623
0.476593527,-185.256
0.478546779,-215.707
0.480500031,-229.602
0.482453284,-222.709
0.484406536,-197.689
0.486359788,-165.958
0.48831304,-139.363
0.490266292,-126.497
0.492219544,-129.862
0.494172796,-143.298
0.496126049,-157.887
0.498079301,-167.109
0.500032553,-168.145
0.501985805,-162.993
0.503939057,-155.954
0.505892309,-149.66
0.507845562,-144.872
0.509798814,-141.033
0.511752066,-136.799
0.513705318,-131.741
0.51565857,-126.198
0.517611822,-120.529
0.519565075,-115.155
0.521518327,-110.221
0.523471579,-105.655
0.525424831,-101.427
0.527378083,-97.458
0.529331335,-93.733
0.531284588,-90.373
0.53323784,-87.353
0.535191092,-84.545
0.537144344,-81.94
0.539097596,-79.346
0.541050848,-77.046
0.5430041,-76.011
0.544957353,-75.919
0.546910605,-75.702
0.548863857,-73.697
0.550817109,-66.868
0.552770361,-55.401
0.554723613,-42.311
0.556676866,-30.711
0.558630118,-25.145
0.56058337,-25.937
0.562536622,-28.934
0.564489874,-30.993
0.566443126,-28.491
0.568396379,-21.213
0.570349631,-13.364
0.572302883,-6.602
0.574256135,-1.234
0.576209387,4.026
0.578162639,13.584
0.580115892,27.76
0.582069144,43.336
0.584022396,57.177
0.585975648,64.586
0.5879289,65.29
0.589882152,63.709
0.591835404,63.177
0.593788657,67.226
0.595741909,76.438
0.597695161,87.64
0.599648413,98.889
0.601601665,108.838
0.603554917,117.083
0.60550817,124.9
0.607461422,132.851
0.609414674,140.894
0.611367926,149.067
0.613321178,157.153
0.61527443,165.096
0.617227683,173.08
0.619180935,181.154
0.621134187,189.265
0.623087439,197.423
0.625040691,205.654
0.626993943,213.953
0.628947196,222.337
0.630900448,230.79
0.6328537,239.205
0.634806952,247.532
0.636760204,255.807
0.638713456,263.958
0.640666708,271.813
0.642619961,279.345
0.644573213,286.575
0.646526465,293.439
0.648479717,300.179
0.650432969,306.553
0.652386221,311.433
0.654339474,315.002
0.656292726,318.249
0.658245978,322.537
0.66019923,331.373
0.662152482,345.165
0.664105734,360.145
0.666058987,373.092
0.668012239,378.429
0.669965491,374.168
0.671918743,366.097
0.673871995,358.515
0.675825247,356.494
0.6777785,363.101
0.679731752,373.214
0.681685004,383.164
0.683638256,390.486
0.685591508,392.74
0.68754476,392.596
0.689498012,392.1
0.691451265,391.534
0.693404517,391.842
0.695357769,392.332
0.697311021,392.296
0.699264273,392.037
0.701217525,391.537
0.703170778,390.826
0.70512403,390.058
0.707077282,389.169
0.709030534,388.088
0.710983786,386.839
0.712937038,385.423
0.714890291,383.821
0.716843543,382.043
0.718796795,380.12
0.720750047,378.066
0.722703299,375.904
0.724656551,373.684
0.726609804,371.449
0.728563056,369.225
0.730516308,367.032
0.73246956,364.887
0.734422812,362.801
0.736376064,360.804
0.738329316,358.929
0.740282569,357.141
0.742235821,355.362
0.744189073,353.572
0.746142325,351.79
0.748095577,349.959
0.750048829,348.026
0.752002082,346.046
0.753955334,344.023
0.755908586,342.103
0.757861838,340.68
0.75981509,339.137
0.761768342,336.808
0.763721595,334.385
0.765674847,332.42
0.767628099,333.621
0.769581351,340.577
0.771534603,350.443
0.773487855,359.018
0.775441108,360.06
0.77739436,348.34
0.779347612,328.336
0.781300864,308.291
0.783254116,296.601
0.785207368,299.465
0.78716062,313.032
0.789113873,328.556
0.791067125,339.109
0.793020377,340.376
0.794973629,334.154
0.796926881,325.879
0.798880133,318.925
0.800833386,314.686
0.802786638,312.688
0.80473989,310.987
0.806693142,308.683
0.808646394,305.86
0.810599646,302.669
0.812552899,299.363
0.814506151,295.876
0.816459403,291.941
0.818412655,287.59
0.820365907,283.19
0.822319159,279.198
0.824272412,275.846
0.826225664,272.973
0.828178916,270.25
0.830132168,267.494
0.83208542,264.424
0.834038672,260.484
0.835991924,254.791
0.837945177,246.104
0.839898429,234.019
0.841851681,218.74
0.843804933,199.773
0.845758185,177.08
0.847711437,149.639
0.84966469,116.787
0.851617942,81.575
0.853571194,46.496
0.855524446,14.846
0.857477698,-9.791
0.85943095,-28.834
0.861384203,-43.168
0.863337455,-54.189
0.865290707,-65.754
0.867243959,-77.824
0.869197211,-89.401
0.871150463,-99.106
0.873103716,-103.624
0.875056968,-103.796
0.87701022,-104.671
0.878963472,-113.422
0.880916724,-137.459
0.882869976,-179.365
0.884823228,-236.102
0.886776481,-300.499
0.888729733,-364.974
0.890682985,-425.222
0.892636237,-480.22
0.894589489,-531.55
0.896542741,-580.729
0.898495994,-627.107
0.900449246,-669.266
0.902402498,-705.814
0.90435575,-735.61
0.906309002,-759.455
0.908262254,-777.348
0.910215507,-788.407
0.912168759,-794.963
0.914122011,-799.43
0.916075263,-806.849
0.918028515,-823.952
0.919981767,-849.678
0.92193502,-879.029
0.923888272,-903.69
0.925841524,-913.119
0.927794776,-906.076
0.929748028,-888.805
0.93170128,-869.239
0.933654532,-855.204
0.935607785,-847.359
0.937561037,-839.078
0.939514289,-826.335
0.941467541,-811.702
0.943420793,-802.511
0.945374045,-809.482
0.947327298,-836.917
0.94928055,-876.726
0.951233802,-917.808
0.953187054,-950.535
0.955140306,-971.119
0.957093558,-985.875
0.959046811,-999.392
0.961000063,-1009.068
0.962953315,-1008.416
0.964906567,-988.403
0.966859819,-947.718
0.968813071,-896.88
0.970766324,-850.968
0.972719576,-823.798
0.974672828,-820.825
0.97662608,-836.886
0.978579332,-861.598
0.980532584,-885.86
0.982485836,-906.427
0.984439089,-925.362
0.986392341,-948.354
0.988345593,-979.533
0.990298845,-1016.932
0.992252097,-1056.881
0.994205349,-1094.419
0.996158602,-1125.62
0.998111854,-1153.384
1.000065106,-1181.694
1.002018358,-1213.77
1.00397161,-1253.361
1.005924862,-1299.141
1.007878115,-1347.75
1.009831367,-1399.002
1.011784619,-1453.29
1.013737871,-1515.329
1.015691123,-1594.958
1.017644375,-1697.98
1.019597628,-1827.542
1.02155088,-1982.431
1.023504132,-2152.333
1.025457384,-2327.396
1.027410636,-2497.459
1.029363888,-2651.841
1.03131714,-2787.922
1.033270393,-2905.44
1.035223645,-3006.941
1.037176897,-3099.667
1.039130149,-3185.622
1.041083401,-3263.694
1.043036653,-3332.145
1.044989906,-3385.695
1.046943158,-3423.672
1.04889641,-3449.396
1.050849662,-3463.022
1.052802914,-3465.542
1.054756166,-3454.838
1.056709419,-3426.05
1.058662671,-3382.205
1.060615923,-3330.108
1.062569175,-3279.326
1.064522427,-3241.313
1.066475679,-3219.233
1.068428932,-3210.104
1.070382184,-3208.468
1.072335436,-3207.727
1.074288688,-3205.853
1.07624194,-3204.847
1.078195192,-3207.551
1.080148444,-3216.056
1.082101697,-3229.792
1.084054949,-3246.165
1.086008201,-3262.357
1.087961453,-3276.261
1.089914705,-3287.526
1.091867957,-3296.383
1.09382121,-3301.709
1.095774462,-3302.447
1.097727714,-3296.565
1.099680966,-3282.077
1.101634218,-3260.496
1.10358747,-3232.783
1.105540723,-3200.255
1.107493975,-3164.621
1.109447227,-3123.25
1.111400479,-3074.183
1.113353731,-3015.849
1.115306983,-2946.043
1.117260236,-2866.68
1.119213488,-2779.979
1.12116674,-2687.603
1.123119992,-2592.263
1.125073244,-2494.944
1.127026496,-2396.789
1.128979748,-2300.3
1.130933001,-2207.677
1.132886253,-2121.139
1.134839505,-2042.393
1.136792757,-1972.144
1.138746009,-1910.93
1.140699261,-1859.107
1.142652514,-1816.266
1.144605766,-1780.917
1.146559018,-1750.396
1.14851227,-1721.721
1.150465522,-1693.216
1.152418774,-1665.351
1.154372027,-1640.116
1.156325279,-1618.858
1.158278531,-1599.346
1.160231783,-1574.675
1.162185035,-1535.854
1.164138287,-1476.742
1.16609154,-1398.898
1.168044792,-1312.35
1.169998044,-1230.902
1.171951296,-1165.652
1.173904548,-1119.459
1.1758578,-1086.888
1.177811052,-1059.181
1.179764305,-1028.946
1.181717557,-994.016
1.183670809,-957.25
1.185624061,-922.658
1.187577313,-892.951
1.189530565,-868.301
1.191483818,-846.426
1.19343707,-824.94
1.195390322,-802.838
1.197343574,-779.467
1.199296826,-754.232
1.201250078,-726.434
1.203203331,-694.641
1.205156583,-657.822
1.207109835,-615.76
1.209063087,-567.935
1.211016339,-513.396
1.212969591,-452.234
1.214922844,-385.934
1.216876096,-316.572
1.218829348,-246.47
1.2207826,-175.507
1.222735852,-100.151
1.224689104,-18.276
1.226642356,68.252
1.228595609,152.145
1.230548861,220.767
1.232502113,264.26
1.234455365,280.961
1.236408617,279.133
1.238361869,275.035
1.240315122,282.888
1.242268374,308.771
1.244221626,347.843
1.246174878,388.008
1.24812813,420.534
1.250081382,444.355
1.252034635,466.257
1.253987887,494.903
1.255941139,531.627
1.257894391,567.673
1.259847643,589.235
1.261800895,587.06
1.263754148,562.769
1.2657074,532.247
1.267660652,517.566
1.269613904,533.497
1.271567156,583.787
1.273520408,656.16
1.27547366,729.563
1.277426913,788.986
1.279380165,827.039
1.281333417,848.955
1.283286669,866.938
1.285239921,887.95
1.287193173,914.605
1.289146426,942.215
1.291099678,964.94
1.29305293,983.437
1.295006182,1002.115
1.296959434,1029.862
1.298912686,1072.026
1.300865939,1126.168
1.302819191,1184.301
1.304772443,1233.186
1.306725695,1263.396
1.308678947,1272.785
1.310632199,1266.766
1.312585452,1258.064
1.314538704,1258.479
1.316491956,1274.699
1.318445208,1305.868
1.32039846,1343.728
1.322351712,1378.572
1.324304964,1403.521
1.326258217,1417.068
1.328211469,1422.69
1.330164721,1425.208
1.332117973,1427.963
1.334071225,1431.635
1.336024477,1434.622
1.33797773,1435.886
1.339930982,1435.958
1.341884234,1436.528
1.343837486,1440.629
1.345790738,1448.812
1.34774399,1458.896
1.349697243,1467.292
1.351650495,1468.505
1.353603747,1460.334
1.355556999,1443.977
1.357510251,1423.024
1.359463503,1403.647
1.361416756,1388.912
1.363370008,1379.972
1.36532326,1376.051
1.367276512,1374.339
1.369229764,1374.703
1.371183016,1376.277
1.373136268,1377.802
1.375089521,1378.3
1.377042773,1374.307
1.378996025,1363.858
1.380949277,1346.609
1.382902529,1323.404
1.384855781,1297.867
1.386809034,1274.298
1.388762286,1257.21
1.390715538,1249.652
1.39266879,1251.37
1.394622042,1258.957
1.396575294,1266.432
1.398528547,1268.931
1.400481799,1264.731
1.402435051,1255.207
1.404388303,1244.21
1.406341555,1234.677
1.408294807,1227.464
1.41024806,1222.079
1.412201312,1217.091
1.414154564,1211.653
1.416107816,1205.717
1.418061068,1199.303
1.42001432,1192.429
1.421967572,1184.945
1.423920825,1176.6
1.425874077,1167.266
1.427827329,1156.896
1.429780581,1145.416
1.431733833,1132.735
1.433687085,1118.823
1.435640338,1103.718
1.43759359,1087.508
1.439546842,1070.309
1.441500094,1052.241
1.443453346,1033.411
1.445406598,1013.968
1.447359851,994.086
1.449313103,973.9
1.451266355,953.517
1.453219607,933.01
1.455172859,912.427
1.457126111,891.844
1.459079364,871.354
1.461032616,851.05
1.462985868,831.027
1.46493912,811.338
1.466892372,791.999
1.468845624,773.018
1.470798876,754.377
1.472752129,736.017
1.474705381,717.85
1.476658633,699.72
1.478611885,681.447
1.480565137,662.903
1.482518389,643.986
1.484471642,624.623
1.486424894,604.762
1.488378146,584.308
1.490331398,563.16
1.49228465,541.237
1.494237902,518.459
1.496191155,494.772
1.498144407,470.158
1.500097659,444.587
1.502050911,418.047
1.504004163,390.64
1.505957415,362.56
1.507910668,334.123
1.50986392,305.739
1.511817172,277.749
1.513770424,250.423
1.515723676,224.004
1.517676928,198.739
1.51963018,174.752
1.521583433,151.999
1.523536685,130.288
1.525489937,109.316
1.527443189,88.927
1.529396441,69.166
1.531349693,50.277
1.533302946,32.57
1.535256198,16.55
1.53720945,3.098
1.539162702,-6.761
1.541115954,-11.92
1.543069206,-11.451
1.545022459,-4.832
1.546975711,8.03
1.548928963,27.067
1.550882215,51.922
1.552835467,81.561
1.554788719,114.699
1.556741972,149.835
1.558695224,185.398
1.560648476,220.237
1.562601728,253.596
1.56455498,284.721
1.566508232,312.988
1.568461484,338.399
1.570414737,361.189
1.572367989,381.882
1.574321241,401.304
1.576274493,419.901
1.578227745,437.847
1.580180997,455.464
1.58213425,473.088
1.584087502,490.755
1.586040754,508.389
1.587994006,525.679
1.589947258,542.045
1.59190051,557.218
1.593853763,571.156
1.595807015,583.753
1.597760267,594.93
1.599713519,604.684
1.601666771,613.053
1.603620023,620.23
1.605573276,626.581
1.607526528,632.337
1.60947978,637.619
1.611433032,642.532
1.613386284,647.133
1.615339536,651.499
1.617292788,655.731
1.619246041,659.876
1.621199293,663.914
1.623152545,667.822
1.625105797,671.587
1.627059049,675.203
1.629012301,678.693
1.630965554,682.059
1.632918806,685.267
1.634872058,688.283
1.63682531,691.07
1.638778562,693.602
1.640731814,695.866
1.642685067,697.85
1.644638319,699.523
1.646591571,700.855
1.648544823,701.814
1.650498075,702.361
1.652451327,702.478
1.65440458,702.154
1.656357832,701.383
1.658311084,700.173
1.660264336,698.539
1.662217588,696.505
1.66417084,694.114
1.666124092,691.414
1.668077345,688.452
1.670030597,685.274
1.671983849,681.91
1.673937101,678.389
1.675890353,674.747
1.677843605,671.017
1.679796858,667.236
1.68175011,663.452
1.683703362,659.71
1.685656614,656.063
1.687609866,652.569
1.689563118,649.257
1.691516371,646.145
1.693469623,643.236
1.695422875,640.503
1.697376127,637.915
1.699329379,635.428
1.701282631,632.986
1.703235884,630.544
1.705189136,628.069
1.707142388,625.523
1.70909564,622.881
1.711048892,620.118
1.713002144,617.188
1.714955396,614.042
1.716908649,610.617
1.718861901,606.838
1.720815153,602.653
1.722768405,598.029
1.724721657,592.942
1.726674909,587.396
1.728628162,581.413
1.730581414,575.03
1.732534666,568.313
1.734487918,561.318
1.73644117,554.084
1.738394422,546.646
1.740347675,539.021
1.742300927,531.225
1.744254179,523.292
1.746207431,515.262
1.748160683,507.177
1.750113935,499.093
1.752067188,491.051
1.75402044,483.078
1.755973692,475.207
1.757926944,467.448
1.759880196,459.797
1.761833448,452.231
1.7637867,444.698
1.765739953,437.15
1.767693205,429.556
1.769646457,421.899
1.771599709,414.177
1.773552961,406.394
1.775506213,398.532
1.777459466,390.566
1.779412718,382.478
1.78136597,374.245
1.783319222,365.868
1.785272474,357.371
1.787225726,348.753
1.789178979,340.009
1.791132231,331.136
1.793085483,322.133
1.795038735,313.055
1.796991987,304.022
1.798945239,295.065
1.800898492,286.121
1.802851744,277.117
1.804804996,267.941
1.806758248,258.607
1.8087115,249.322
1.810664752,240.17
1.812618004,231.056
1.814571257,221.995
1.816524509,213.122
1.818477761,204.672
1.820431013,197.146
1.822384265,190.785
1.824337517,185.271
1.82629077,180.336
1.828244022,175.815
1.830197274,171.448
1.832150526,167.066
1.834103778,162.251
1.83605703,155.944
1.838010283,147.297
1.839963535,136.128
1.841916787,122.922
1.843870039,109.07
1.845823291,95.802
1.847776543,83.32
1.849729796,70.302
1.851683048,54.272
1.8536363,34.037
1.855589552,11.42
1.857542804,-7.924
1.859496056,-15.904
1.861449308,-6.893
1.863402561,18.156
1.865355813,50.706
1.867309065,77.558
1.869262317,87.521
1.871215569,77.055
1.873168821,51.698
1.875122074,22.339
1.877075326,-1.671
1.879028578,-16.327
1.88098183,-23.494
1.882935082,-28.216
1.884888334,-33.623
1.886841587,-40.105
1.888794839,-46.588
1.890748091,-51.5
1.892701343,-54.742
1.894654595,-57.145
1.896607847,-59.254
1.8985611,-61.416
1.900514352,-63.551
1.902467604,-66.149
1.904420856,-69.821
1.906374108,-73.958
1.90832736,-78.214
1.910280612,-81.03
1.912233865,-80.742
1.914187117,-79.116
1.916140369,-77.393
1.918093621,-77.393
1.920046873,-81.506
1.922000125,-87.612
1.923953378,-93.97
1.92590663,-99.446
1.927859882,-102.102
1.929813134,-103.439
1.931766386,-104.946
1.933719638,-106.942
1.935672891,-110.31
1.937626143,-114.519
1.939579395,-118.865
1.941532647,-123.408
1.943485899,-127.993
1.945439151,-132.601
1.947392404,-137.323
1.949345656,-142.045
1.951298908,-146.68
1.95325216,-151.242
1.955205412,-155.729
1.957158664,-160.124
1.959111916,-164.413
1.961065169,-168.554
1.963018421,-172.504
1.964971673,-176.246
1.966924925,-179.787
1.968878177,-183.13
1.970831429,-186.293
1.972784682,-189.304
1.974737934,-192.215
1.976691186,-195.123
1.978644438,-198.071
1.98059769,-201
1.982550942,-203.767
1.984504195,-206.184
1.986457447,-208.15
1.988410699,-209.714
1.990363951,-210.952
1.992317203,-211.829
1.994270455,-212.334
1.996223708,-212.668
1.99817696,-213.238
2.000130212,-214.552
2.002083464,-216.934
2.004036716,-220.244
2.005989968,-224.051
2.00794322,-228.132
2.009896473,-232.334
2.011849725,-236.154
2.013802977,-238.824
2.015756229,-239.482
2.017709481,-237.226
2.019662733,-231.772
2.021615986,-223.657
2.023569238,-213.088
2.02552249,-200.668
2.027475742,-188.502
2.029428994,-177.909
2.031382246,-169.566
2.033335499,-163.902
2.035288751,-158.195
2.037242003,-151.417
2.039195255,-147.069
2.041148507,-149.327
2.043101759,-165.026
2.045055012,-197.933
2.047008264,-242.791
2.048961516,-290.989
2.050914768,-331.039
2.05286802,-353.592
2.054821272,-358.685
2.056774524,-351.427
2.058727777,-340.147
2.060681029,-332.735
2.062634281,-331.068
2.064587533,-333.53
2.066540785,-336.956
2.068494037,-338.645
2.07044729,-338.699
2.072400542,-338.533
2.074353794,-339.355
2.076307046,-341.553
2.078260298,-344.614
2.08021355,-347.674
2.082166803,-350.273
2.084120055,-352.376
2.086073307,-353.918
2.088026559,-354.886
2.089979811,-355.295
2.091933063,-355.198
2.093886316,-354.846
2.095839568,-354.552
2.09779282,-354.469
2.099746072,-354.652
2.101699324,-355.095
2.103652576,-355.732
2.105605828,-356.639
2.107559081,-357.917
2.109512333,-359.419
2.111465585,-361.034
2.113418837,-362.69
2.115372089,-364.112
2.117325341,-365.822
2.119278594,-368.356
2.121231846,-370.943
2.123185098,-373.331
2.12513835,-374.106
2.127091602,-371.585
2.129044854,-367.607
2.130998107,-363.408
2.132951359,-360.821
2.134904611,-362.357
2.136857863,-365.795
2.138811115,-369.264
2.140764367,-371.503
2.14271762,-370.407
2.144670872,-367.536
2.146624124,-364.46
2.148577376,-361.524
2.150530628,-359.682
2.15248388,-358.407
2.154437132,-356.98
2.156390385,-355.532
2.158343637,-353.983
2.160296889,-352.363
2.162250141,-350.82
2.164203393,-349.316
2.166156645,-347.77
2.168109898,-346.184
2.17006315,-344.666
2.172016402,-343.289
2.173969654,-341.952
2.175922906,-340.667
2.177876158,-339.467
2.179829411,-338.084
2.181782663,-336.972
2.183735915,-336.7
2.185689167,-336.53
2.187642419,-336.206
2.189595671,-334.68
2.191548924,-329.979
2.193502176,-323.298
2.195455428,-316.485
2.19740868,-311.48
2.199361932,-311.73
2.201315184,-317.17
2.203268436,-324.825
2.205221689,-331.674
2.207174941,-333.829
2.209128193,-329.156
2.211081445,-319.628
2.213034697,-308.965
2.214987949,-300.346
2.216941202,-296.872
2.218894454,-298.767
2.220847706,-302.722
2.222800958,-306.628
2.22475421,-308.496
2.226707462,-307.025
2.228660715,-304.155
2.230613967,-301.096
2.232567219,-298.268
2.234520471,-296.487
2.236473723,-295.121
2.238426975,-293.62
2.240380228,-292.181
2.24233348,-290.706
2.244286732,-289.249
2.246239984,-287.965
2.248193236,-286.765
2.250146488,-285.573
2.25209974,-284.416
2.254052993,-283.289
2.256006245,-282.173
2.257959497,-281.08
2.259912749,-280.025
2.261866001,-279.009
2.263819253,-278.049
2.265772506,-277.164
2.267725758,-276.352
2.26967901,-275.612
2.271632262,-274.95
2.273585514,-274.37
2.275538766,-273.873
2.277492019,-273.462
2.279445271,-273.139
2.281398523,-272.904
2.283351775,-272.758
2.285305027,-272.705
2.287258279,-272.743
2.289211532,-272.873
2.291164784,-273.095
2.293118036,-273.408
2.295071288,-273.808
2.29702454,-274.294
2.298977792,-274.862
2.300931044,-275.509
2.302884297,-276.229
2.304837549,-277.016
2.306790801,-277.865
2.308744053,-278.769
2.310697305,-279.721
2.312650557,-280.711
2.31460381,-281.733
2.316557062,-282.775
2.318510314,-283.828
2.320463566,-284.885
2.322416818,-285.937
2.32437007,-286.977
2.326323323,-287.995
2.328276575,-288.979
2.330229827,-289.92
2.332183079,-290.809
2.334136331,-291.636
2.336089583,-292.382
2.338042836,-293.022
2.339996088,-293.535
2.34194934,-293.906
2.343902592,-294.132
2.345855844,-294.217
2.347809096,-294.153
2.349762348,-293.941
2.351715601,-293.614
2.353668853,-293.216
2.355622105,-292.776
2.357575357,-292.304
2.359528609,-291.78
2.361481861,-291.155
2.363435114,-290.417
2.365388366,-289.511
2.367341618,-288.245
2.36929487,-286.481
2.371248122,-284.229
2.373201374,-281.536
2.375154627,-278.544
2.377107879,-274.963
2.379061131,-269.938
2.381014383,-263.11
2.382967635,-255.075
2.384920887,-248.337
2.38687414,-246.395
2.388827392,-251.065
2.390780644,-261.454
2.392733896,-272.145
2.394687148,-276.174
2.3966404,-269.5
2.398593652,-251.527
2.400546905,-228.241
2.402500157,-208.131
2.404453409,-196.299
2.406406661,-195.364
2.408359913,-201.882
2.410313165,-209.172
2.412266418,-213.408
2.41421967,-211.941
2.416172922,-205.455
2.418126174,-197.392
2.420079426,-189.43
2.422032678,-182.63
2.423985931,-177.252
2.425939183,-172.209
2.427892435,-167.138
2.429845687,-162.127
2.431798939,-157.117
2.433752191,-152.29
2.435705444,-147.698
2.437658696,-143.179
2.439611948,-138.668
2.4415652,-134.157
2.443518452,-129.619
2.445471704,-125.046
2.447424956,-120.459
2.449378209,-115.87
2.451331461,-111.294
2.453284713,-106.758
2.455237965,-102.27
2.457191217,-97.818
2.459144469,-93.403
2.461097722,-89.031
2.463050974,-84.695
2.465004226,-80.386
2.466957478,-76.093
2.46891073,-71.803
2.470863982,-67.513
2.472817235,-63.242
2.474770487,-58.989
2.476723739,-54.737
2.478676991,-50.498
2.480630243,-46.306
2.482583495,-42.187
2.484536748,-38.171
2.48649,-34.261
2.488443252,-30.411
2.490396504,-26.605
2.492349756,-22.894
2.494303008,-19.225
2.49625626,-15.423
2.498209513,-11.45
2.500162765,-7.36
2.502116017,-3.127
2.504069269,1.055
2.506022521,5.546
2.507975773,11.438
2.509929026,18.48
2.511882278,25.678
2.51383553,31.368
2.515788782,32.439
2.517742034,29.119
2.519695286,24.522
2.521648539,21.762
2.523601791,25.262
2.525555043,35.253
2.527508295,47.565
2.529461547,58.979
2.531414799,66.003
2.533368052,68.068
2.535321304,68.294
2.537274556,68.588
2.539227808,70.263
2.54118106,73.703
2.543134312,77.635
2.545087564,81.491
2.547040817,85.313
2.548994069,89.061
2.550947321,92.928
2.552900573,96.96
2.554853825,100.987
2.556807077,104.959
2.55876033,108.907
2.560713582,112.826
2.562666834,116.71
